Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
13.815,0.570381679389313,-0.17792366412213742,-0.5085496183206107,0.07470703125,1.41064453125,0.38134765625
13.82,0.5706259541984733,-0.18467175572519084,-0.502442748091603,0.06982421875,1.41015625,0.4111328125
13.825,0.5675419847328244,-0.18793893129770992,-0.4947480916030534,0.068359375,1.41796875,0.406982421875
13.83,0.5638167938931298,-0.18861068702290076,-0.48589312977099236,0.07275390625,1.404541015625,0.4345703125
13.835,0.5561832061068702,-0.1861679389312977,-0.4746870229007633,0.084716796875,1.39892578125,0.43701171875
13.84,0.5487022900763359,-0.1782290076335878,-0.4627175572519084,0.09521484375,1.38330078125,0.44970703125
13.845,0.5381374045801526,-0.16613740458015266,-0.45010687022900764,0.102783203125,1.3681640625,0.454833984375
13.85,0.5272671755725191,-0.15004580152671756,-0.43914503816793893,0.11279296875,1.35302734375,0.455078125
13.855,0.5155419847328244,-0.1322137404580153,-0.43300763358778627,0.11083984375,1.3271484375,0.44873046875
13.86,0.5021374045801527,-0.11193893129770993,-0.4252824427480916,0.114013671875,1.319091796875,0.4462890625
13.865,0.48696183206106874,-0.0907175572519084,-0.41312977099236636,0.125732421875,1.31494140625,0.453125
13.87,0.4701679389312977,-0.07087022900763358,-0.3984732824427481,0.13916015625,1.304443359375,0.4521484375
13.875,0.4508702290076336,-0.05172519083969465,-0.38030534351145034,0.14599609375,1.293701171875,0.442138671875
13.88,0.43132824427480915,-0.03572519083969466,-0.36296183206106875,0.14599609375,1.264892578125,0.437255859375
13.885,0.41022900763358777,-0.021190839694656488,-0.3457099236641221,0.14111328125,1.244384765625,0.43701171875
13.89,0.3898625954198473,-0.011664122137404581,-0.33044274809160307,0.12890625,1.209228515625,0.42919921875
13.895,0.36970992366412214,-0.007267175572519083,-0.3141374045801527,0.126953125,1.179443359375,0.41748046875
13.9,0.3482442748091603,-0.009282442748091603,-0.29682442748091603,0.119384765625,1.147705078125,0.4130859375
13.905,0.3276641221374046,-0.016,-0.27978625954198477,0.11376953125,1.114013671875,0.401611328125
13.91,0.3090687022900763,-0.028427480916030538,-0.26451908396946566,0.109375,1.07421875,0.40185546875
13.915,0.288793893129771,-0.0436030534351145,-0.24836641221374045,0.1044921875,1.034423828125,0.3994140625
13.92,0.27203053435114505,-0.06302290076335877,-0.23340458015267176,0.1044921875,0.997314453125,0.39306640625
13.925,0.25459541984732825,-0.08607633587786259,-0.21899236641221373,0.09912109375,0.96337890625,0.39501953125
13.93,0.23792366412213742,-0.10769465648854962,-0.20622900763358779,0.089599609375,0.924072265625,0.38623046875
13.935,0.22131297709923664,-0.1284885496183206,-0.19316030534351145,0.090576171875,0.890625,0.390625
13.94,0.20613740458015267,-0.14986259541984734,-0.18259541984732824,0.088623046875,0.86328125,0.3779296875
13.945,0.1916030534351145,-0.17258015267175572,-0.17175572519083968,0.084228515625,0.83251953125,0.37841796875
13.95,0.17725190839694657,-0.19239694656488548,-0.1633587786259542,0.086669921875,0.80322265625,0.37255859375
13.955,0.16323664122137405,-0.21080916030534352,-0.15389312977099237,0.08251953125,0.7861328125,0.37109375
13.96,0.15154198473282443,-0.2261679389312977,-0.14387786259541985,0.10107421875,0.759033203125,0.343017578125
13.965,0.14076335877862595,-0.23792366412213742,-0.13581679389312978,0.093994140625,0.734375,0.32763671875
13.97,0.1293740458015267,-0.24790839694656489,-0.12986259541984735,0.100830078125,0.70361328125,0.316650390625
13.975,0.11883969465648855,-0.25575572519083967,-0.12470229007633589,0.11572265625,0.68603515625,0.301025390625
13.98,0.10833587786259542,-0.25957251908396944,-0.11850381679389313,0.133056640625,0.669677734375,0.310791015625
13.985,0.09932824427480917,-0.26094656488549617,-0.1123969465648855,0.152587890625,0.65185546875,0.305908203125
13.99,0.09132824427480916,-0.25813740458015266,-0.10586259541984733,0.16015625,0.635498046875,0.2880859375
13.995,0.08436641221374046,-0.25316030534351147,-0.0993587786259542,0.186767578125,0.62255859375,0.287353515625
14.0,0.0772824427480916,-0.2468091603053435,-0.09349618320610686,0.194091796875,0.607421875,0.282470703125
14.005,0.0711145038167939,-0.24012213740458013,-0.08839694656488549,0.2080078125,0.594970703125,0.286376953125
14.01,0.06705343511450382,-0.2322137404580153,-0.08314503816793893,0.212158203125,0.588134765625,0.281494140625
14.015,0.061648854961832054,-0.22036641221374045,-0.08082442748091603,0.22119140625,0.58251953125,0.276611328125
14.02,0.06290076335877863,-0.21261068702290079,-0.08482442748091602,0.1728515625,0.545166015625,0.274169921875
14.025,0.051114503816793895,-0.18381679389312977,-0.08586259541984732,0.22705078125,0.61181640625,0.291259765625
14.03,0.05050381679389313,-0.183206106870229,-0.05758778625954199,0.264892578125,0.603515625,0.31884765625
14.035,0.05187786259541985,-0.18048854961832062,-0.050473282442748096,0.218994140625,0.56787109375,0.325927734375
14.04,0.053587786259541983,-0.16833587786259543,-0.06958778625954198,0.133544921875,0.545166015625,0.311279296875
14.045,0.049404580152671754,-0.15273282442748093,-0.0918473282442748,0.13134765625,0.601806640625,0.30419921875
14.05,0.049282442748091605,-0.14882442748091604,-0.08598473282442748,0.144287109375,0.59326171875,0.320068359375
14.055,0.05554198473282442,-0.1551145038167939,-0.0879083969465649,0.1328125,0.57275390625,0.33349609375
14.06,0.057404580152671754,-0.15453435114503816,-0.09254961832061069,0.12744140625,0.585693359375,0.3330078125
14.065,0.05514503816793893,-0.1506259541984733,-0.09169465648854962,0.139404296875,0.625244140625,0.341796875
14.07,0.0503206106870229,-0.13740458015267176,-0.09682442748091603,0.150390625,0.597900390625,0.347900390625
14.075,0.05914503816793893,-0.15102290076335878,-0.08225954198473281,0.201171875,0.66015625,0.343017578125
14.08,0.05071755725190839,-0.1299236641221374,-0.07364885496183206,0.229736328125,0.657958984375,0.343017578125
14.085,0.04854961832061069,-0.1044885496183206,-0.07633587786259542,0.21484375,0.638427734375,0.33984375
14.09,0.05679389312977099,-0.09407633587786259,-0.08381679389312977,0.174560546875,0.59912109375,0.338134765625
14.095,0.06506870229007633,-0.09306870229007633,-0.09053435114503817,0.1318359375,0.58837890625,0.340087890625
14.1,0.07236641221374046,-0.09038167938931298,-0.08906870229007634,0.120849609375,0.589599609375,0.346923828125
14.105,0.07777099236641222,-0.08717557251908398,-0.08174045801526718,0.128173828125,0.60302734375,0.3623046875
